customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST_DEC_398,39,Female,Rural,69335,46573,838314,0.84,4,6,85,3,48009,14420,119956,12,decrease
CUST_STB_1896,30,Female,Urban,124795,50198,803168,0.44,4,53,29,2,11918,40916,197330,15,stable
CUST_STB_5443,37,Male,Urban,84228,31974,479610,0.47,1,49,29,2,39768,4572,235970,16,stable
CUST_STB_570,62,Female,Urban,80870,33869,304821,0.47,3,48,26,1,23646,11824,353017,20,stable
CUST_DEC_4374,50,Male,Urban,46897,32593,1010383,0.76,1,45,35,3,6079,41059,330378,7,decrease
CUST_DEC_3519,34,Male,Urban,127028,75306,2259180,0.71,1,8,55,3,14447,43190,256759,8,decrease
CUST_STB_1817,24,Female,Urban,104046,36655,659790,0.4,2,57,18,1,11122,47346,238161,16,stable
CUST_RND_704,52,Male,Urban,148837,46815,445709,0.87,2,24,52,6,95783,69031,268269,14,increase
CUST_DEC_1059,46,Male,Urban,85303,57004,1881132,0.83,3,38,47,5,44084,23199,218573,11,decrease
CUST_DEC_992,21,Male,Urban,103290,81864,1146096,0.79,4,0,32,3,24235,46225,286012,12,decrease
CUST_RND_1977,53,Male,Semi-Urban,81625,93656,473244,0.79,4,21,79,4,41103,8884,255199,10,stable
CUST_STB_6103,64,Male,Urban,120192,56583,452664,0.47,3,52,13,2,8256,2187,214647,13,stable
CUST_STB_2976,22,Female,Semi-Urban,58844,27831,278310,0.42,4,49,24,2,25432,16712,76588,16,stable
CUST_INC_3925,59,Female,Urban,130322,10040,20080,0.2,4,90,4,1,48184,38999,253308,31,increase
CUST_STB_10493,37,Male,Semi-Urban,28526,11472,160608,0.42,4,57,19,2,32898,13355,134675,16,stable
CUST_STB_191,57,Female,Semi-Urban,91918,41182,411820,0.42,4,48,15,1,10693,33535,227743,13,stable
CUST_DEC_2753,60,Female,Urban,96957,57309,802326,0.98,3,47,65,5,31994,46120,373790,6,decrease
CUST_STB_700,55,Male,Urban,89377,32622,293598,0.47,2,60,17,1,27942,42986,251733,21,stable
CUST_RND_1693,57,Male,Semi-Urban,91646,45072,214211,0.3,4,73,56,0,32971,72661,236757,14,decrease
CUST_INC_3551,36,Female,Semi-Urban,85757,10762,86096,0.14,3,99,8,1,40983,48763,72102,33,increase
CUST_STB_12469,49,Female,Rural,21657,10050,120600,0.49,4,53,14,2,13646,31949,80014,13,stable
CUST_STB_302,42,Female,Urban,128509,46910,797470,0.45,1,47,15,1,32882,8811,143309,19,stable
CUST_STB_3421,36,Male,Semi-Urban,25019,10628,106280,0.47,3,59,24,1,17706,49658,242944,15,stable
CUST_INC_5272,49,Male,Rural,53075,3514,28112,0.16,1,93,1,0,14983,22496,148124,24,increase
CUST_STB_1061,48,Male,Urban,142449,65636,918904,0.46,4,52,10,1,31924,32577,328456,20,stable
CUST_INC_995,60,Male,Semi-Urban,81707,14680,102760,0.24,2,92,4,0,37348,1113,91592,29,increase
CUST_STB_10758,49,Female,Urban,98745,39879,518427,0.48,3,58,28,1,13703,21035,218754,22,stable
CUST_STB_3445,48,Male,Urban,73444,25957,415312,0.49,3,45,11,1,38160,11283,228443,18,stable
CUST_INC_4014,62,Male,Urban,142870,10937,76559,0.21,3,95,7,1,15284,49536,195713,33,increase
CUST_STB_10717,54,Male,Urban,140510,50483,403864,0.41,2,64,14,2,22736,14480,283012,24,stable
CUST_INC_5150,23,Female,Urban,144524,25040,50080,0.22,3,89,5,0,25375,43345,135468,27,increase
CUST_DEC_5004,36,Female,Urban,93222,68106,953484,0.82,4,29,50,4,32141,40634,166324,10,decrease
CUST_STB_8209,60,Male,Semi-Urban,79043,28350,311850,0.41,1,56,11,2,11230,43185,189572,21,stable
CUST_STB_7680,59,Male,Rural,59916,22884,297492,0.4,4,60,25,1,37183,19105,54153,19,stable
CUST_STB_11313,50,Male,Urban,139300,61653,863142,0.46,4,48,18,1,37713,36757,270498,23,stable
CUST_STB_4643,42,Female,Rural,50794,24831,422127,0.42,1,63,14,2,45908,38787,177240,15,stable
CUST_RND_68,48,Male,Urban,30319,45274,159001,0.7,7,41,66,1,43458,54716,52668,12,increase
CUST_STB_12947,33,Male,Urban,70819,34244,445172,0.5,3,49,15,2,38313,8276,254187,15,stable
CUST_STB_9008,21,Male,Rural,33697,14766,177192,0.43,2,45,27,2,27226,34091,163190,23,stable
CUST_STB_7997,47,Female,Semi-Urban,83761,40807,285649,0.46,1,46,27,2,17844,8196,103981,23,stable
CUST_STB_5601,59,Female,Semi-Urban,76965,34690,450970,0.48,3,53,28,2,17498,22878,243858,17,stable
CUST_STB_9152,28,Female,Urban,62070,24197,241970,0.48,2,45,14,1,27528,13117,301440,18,stable
CUST_STB_7023,43,Female,Urban,63247,22518,292734,0.48,4,47,20,2,17627,20443,315052,19,stable
CUST_DEC_2558,39,Female,Urban,51343,28301,679224,0.7,3,13,33,5,13864,25673,273394,7,decrease
CUST_INC_2197,31,Male,Urban,112584,14297,42891,0.11,2,98,7,1,18996,3484,146438,33,increase
CUST_INC_3170,41,Male,Semi-Urban,34191,1793,8965,0.1,4,89,3,0,20922,5472,214831,33,increase
CUST_DEC_1019,49,Male,Semi-Urban,66160,59467,1367741,0.84,2,32,64,4,20765,21296,228961,9,decrease
CUST_STB_5896,55,Male,Urban,104469,49583,297498,0.49,1,62,15,1,7031,12895,147252,17,stable
CUST_STB_10678,23,Female,Rural,77862,37470,636990,0.46,1,63,22,2,18846,40915,147956,15,stable
CUST_STB_8755,50,Female,Semi-Urban,77884,35470,390170,0.43,2,63,20,2,23035,43501,166857,21,stable
CUST_STB_3437,54,Male,Semi-Urban,92209,44113,485243,0.43,4,55,28,1,38267,13590,153700,24,stable
CUST_INC_1126,59,Male,Urban,69579,12478,87346,0.17,1,90,7,1,7912,42684,252732,36,increase
CUST_INC_934,53,Male,Semi-Urban,26594,2308,4616,0.1,4,94,6,1,5313,35757,195891,29,increase
CUST_INC_4638,21,Male,Urban,121599,12850,64250,0.12,3,88,2,1,35491,17014,210722,26,increase
CUST_STB_6894,26,Female,Urban,44005,16425,147825,0.44,1,49,13,1,35777,30741,358514,24,stable
CUST_INC_3990,26,Female,Rural,79538,11218,67308,0.13,3,85,5,1,45874,35062,103430,33,increase
CUST_DEC_1111,39,Female,Urban,146345,88493,1681367,0.91,3,22,63,6,33460,49634,129390,9,decrease
CUST_STB_12758,55,Male,Rural,61064,23194,231940,0.45,4,51,14,2,11344,4487,57412,12,stable
CUST_STB_8051,36,Male,Urban,98930,44496,489456,0.46,1,56,18,2,25345,46839,102645,15,stable
CUST_STB_9147,31,Male,Semi-Urban,94890,40962,737316,0.47,4,50,22,1,7695,39762,227251,14,stable
CUST_STB_4556,32,Male,Semi-Urban,30477,12081,181215,0.4,3,61,27,1,26790,1282,140681,12,stable
CUST_STB_11297,39,Male,Semi-Urban,52603,19601,137207,0.44,2,47,15,1,20411,6110,136977,13,stable
CUST_STB_4736,25,Female,Urban,128781,46130,599690,0.44,2,51,27,2,20605,32084,284626,22,stable
CUST_DEC_2161,39,Female,Semi-Urban,25086,20222,606660,0.83,2,31,81,3,43048,31367,208878,12,decrease
CUST_STB_1219,26,Female,Rural,60002,26082,417312,0.42,2,50,20,1,23477,46533,181583,16,stable
CUST_INC_7,60,Female,Urban,58615,2939,17634,0.26,1,88,1,0,18100,18008,149798,26,increase
CUST_DEC_3680,41,Male,Semi-Urban,74171,49251,1231275,0.97,3,5,53,6,8994,42862,157430,6,decrease
CUST_STB_3988,35,Male,Rural,51374,25087,426479,0.41,4,47,21,2,26798,46146,96892,15,stable
CUST_DEC_2576,62,Female,Urban,103524,60928,1523200,0.79,2,44,70,5,13483,34941,232838,9,decrease
CUST_DEC_2158,42,Male,Semi-Urban,51788,31532,882896,0.83,2,16,37,4,34373,35289,194865,8,decrease
CUST_DEC_4609,51,Male,Semi-Urban,97624,58488,2047080,0.73,1,38,77,6,7161,15752,161936,12,decrease
CUST_STB_5700,40,Male,Urban,82697,41270,247620,0.43,4,56,16,2,30363,26143,253705,18,stable
CUST_RND_737,61,Female,Urban,104528,49251,426960,0.56,0,87,58,4,7073,17500,124505,13,increase
CUST_INC_553,60,Female,Urban,124098,13056,65280,0.14,4,92,2,1,22888,49789,222946,29,increase
CUST_INC_3901,42,Female,Urban,106064,1799,3598,0.21,3,90,4,1,36582,2557,200603,34,increase
CUST_STB_2870,25,Female,Urban,133688,57171,400197,0.48,3,47,23,1,6547,49614,232501,21,stable
CUST_STB_11970,43,Male,Semi-Urban,62892,26844,456348,0.42,1,47,23,2,48250,10543,134409,24,stable
CUST_DEC_2098,41,Female,Semi-Urban,77930,60141,1443384,0.8,4,20,70,3,35073,16661,113045,7,decrease
CUST_DEC_2638,24,Female,Semi-Urban,46307,35403,424836,0.82,2,24,37,5,16833,37262,169641,11,decrease
CUST_INC_768,60,Male,Semi-Urban,61881,11433,45732,0.22,1,96,4,0,23881,11877,163561,30,increase
CUST_STB_2962,29,Female,Urban,72916,25873,465714,0.48,2,46,13,1,40974,1109,363277,22,stable
CUST_INC_733,53,Male,Semi-Urban,55084,3452,20712,0.21,1,98,4,0,24144,27958,221266,32,increase
CUST_STB_2201,62,Female,Urban,50564,18215,163935,0.48,4,57,19,2,12988,35754,367235,21,stable
CUST_INC_3043,28,Female,Urban,51963,4160,12480,0.17,2,94,0,1,6023,42458,159459,31,increase
CUST_STB_5593,54,Female,Semi-Urban,43752,19821,297315,0.43,1,46,23,1,43155,24085,240319,15,stable
CUST_STB_2558,62,Male,Urban,111096,47968,527648,0.44,3,55,20,1,29513,20694,311997,17,stable
CUST_INC_2147,63,Female,Rural,35337,5010,20040,0.2,2,97,7,0,40010,1579,55275,35,increase
CUST_RND_830,50,Male,Urban,48872,80982,430658,0.41,0,9,75,3,59213,7640,397436,17,decrease
CUST_DEC_1864,57,Male,Urban,57032,50620,911160,0.95,4,45,69,7,15500,31817,244549,7,decrease
CUST_STB_9638,43,Female,Semi-Urban,42874,16337,179707,0.42,2,53,28,2,38891,49014,86554,21,stable
CUST_STB_5540,40,Male,Urban,132865,57653,922448,0.45,1,45,12,2,33484,17893,286493,12,stable
CUST_INC_4593,49,Male,Urban,64183,1635,4905,0.18,3,94,9,0,45678,923,195534,33,increase
CUST_STB_12875,24,Female,Urban,47983,19239,115434,0.42,3,63,18,2,40816,24638,351290,14,stable
CUST_STB_12184,35,Female,Urban,49925,21111,211110,0.48,2,63,26,2,10239,33106,346559,12,stable
CUST_DEC_3862,23,Male,Semi-Urban,78049,56963,1481038,0.71,1,16,45,3,40512,17627,129803,12,decrease
CUST_STB_6296,49,Male,Rural,76723,34717,590189,0.4,3,51,17,2,39747,49702,92029,16,stable
CUST_STB_4500,43,Male,Semi-Urban,57867,26037,208296,0.48,4,48,22,2,28564,43200,79483,21,stable
CUST_STB_1155,30,Female,Semi-Urban,46230,16954,254310,0.45,4,59,29,2,40865,1404,212252,15,stable
CUST_INC_5200,59,Female,Urban,92544,17122,119854,0.14,3,93,2,0,43191,40986,247854,32,increase
CUST_INC_1712,44,Male,Rural,78990,10720,21440,0.27,3,96,4,0,34130,5931,79829,30,increase
CUST_STB_9875,44,Male,Urban,62933,28602,286020,0.42,4,54,14,2,44193,12770,140918,16,stable
CUST_DEC_835,33,Male,Urban,54843,50796,863532,0.87,3,14,43,6,7239,14230,358731,11,decrease
CUST_STB_7401,64,Male,Semi-Urban,53419,19874,278236,0.49,1,61,22,2,7382,11887,152557,19,stable
CUST_STB_10249,37,Female,Urban,83421,33297,432861,0.47,2,60,22,1,17390,2951,144301,24,stable
CUST_STB_7159,40,Male,Semi-Urban,55099,22457,247027,0.47,1,53,25,2,5810,1010,242518,23,stable
CUST_DEC_773,30,Female,Semi-Urban,65448,39176,1057752,0.83,3,11,35,6,10873,42665,177399,6,decrease
CUST_DEC_2213,44,Female,Semi-Urban,39178,37303,969878,0.86,2,30,67,3,28569,24747,88020,11,decrease
CUST_INC_1150,42,Male,Semi-Urban,25849,4673,28038,0.29,4,96,6,1,18611,25780,219310,24,increase
CUST_STB_5424,26,Female,Urban,70012,30664,245312,0.41,2,64,18,2,13030,26060,103489,14,stable
CUST_STB_2050,43,Male,Urban,87062,30659,306590,0.43,2,54,17,2,31965,9145,311501,13,stable
CUST_STB_13169,44,Male,Urban,110199,43986,615804,0.44,3,53,24,2,5454,18078,121264,21,stable
CUST_STB_11836,46,Male,Semi-Urban,28605,14219,113752,0.42,4,46,13,1,25055,9918,104128,18,stable
CUST_INC_2932,55,Female,Semi-Urban,99237,19511,117066,0.26,4,88,1,1,7820,15477,79760,30,increase
CUST_STB_9209,61,Male,Semi-Urban,83627,31783,286047,0.44,1,58,10,2,7925,5073,112735,17,stable
CUST_RND_1200,60,Male,Rural,66273,124059,295844,0.11,2,53,1,5,43813,24049,269787,13,increase
CUST_RND_1743,55,Male,Semi-Urban,40871,80595,493371,0.82,0,82,56,9,96162,75981,361320,22,increase
CUST_INC_636,58,Male,Semi-Urban,36345,4097,12291,0.13,2,98,6,0,26962,49615,185825,24,increase
CUST_INC_3207,28,Male,Urban,129334,6288,44016,0.15,4,98,2,0,23405,41922,202224,33,increase
CUST_DEC_1726,21,Male,Semi-Urban,65024,54360,1359000,0.71,3,18,49,5,40905,39234,200697,11,decrease
CUST_DEC_3199,38,Male,Semi-Urban,40055,30766,461490,0.78,4,2,32,4,47432,15592,64065,8,decrease
CUST_INC_1047,21,Male,Urban,46756,7245,50715,0.12,1,86,4,1,24559,4994,152346,34,increase
CUST_INC_818,31,Male,Urban,86370,10713,53565,0.21,1,87,8,1,26374,23974,198635,24,increase
CUST_STB_6617,60,Male,Urban,107484,49689,745335,0.49,3,64,14,1,15593,4171,255888,17,stable
CUST_STB_8121,35,Female,Semi-Urban,97058,41592,457512,0.43,1,54,28,1,29631,4944,107867,16,stable
CUST_STB_8156,26,Female,Urban,139499,58374,583740,0.41,4,58,21,2,10722,18461,369514,14,stable
CUST_STB_1803,37,Male,Semi-Urban,76750,30392,516664,0.45,4,50,10,1,47565,35963,106879,20,stable
CUST_STB_4737,47,Female,Rural,45503,21126,169008,0.41,2,48,20,1,48049,8361,163329,20,stable
CUST_STB_11112,52,Female,Urban,140423,66648,1133016,0.41,2,63,24,2,49627,22584,337267,12,stable
CUST_STB_2386,46,Female,Rural,27570,10266,82128,0.46,4,58,18,1,41642,23014,71487,22,stable
CUST_DEC_4359,43,Female,Rural,53306,46736,1635760,0.8,4,10,76,6,32914,37650,151322,9,decrease
CUST_STB_5760,24,Female,Rural,59282,27886,362518,0.46,1,57,16,2,8379,21002,195704,16,stable
CUST_INC_4904,21,Male,Rural,22253,3375,10125,0.24,4,92,5,0,40811,46569,133970,31,increase
CUST_DEC_641,45,Male,Semi-Urban,81272,49812,1693608,0.82,4,36,46,4,8581,37263,120760,9,decrease
CUST_STB_8681,50,Female,Rural,75420,27217,272170,0.45,2,61,14,1,12766,13964,160947,17,stable
CUST_INC_4788,34,Female,Semi-Urban,97512,19447,116682,0.29,3,91,8,0,19996,39981,72460,25,increase
CUST_STB_1735,57,Male,Urban,88022,35987,503818,0.45,3,51,15,1,16604,42481,373584,14,stable
CUST_STB_2912,39,Female,Urban,107557,48772,731580,0.45,2,60,27,2,40811,7370,158884,20,stable
CUST_STB_11412,37,Female,Semi-Urban,81620,32974,593532,0.45,3,50,29,1,29242,38784,169060,16,stable
CUST_STB_8339,47,Male,Semi-Urban,60380,26337,289707,0.41,2,46,22,1,31780,6304,245626,14,stable
CUST_STB_1987,39,Female,Rural,35272,14444,101108,0.42,2,50,19,1,9297,19332,170823,20,stable
CUST_STB_6547,52,Male,Urban,90379,38374,652358,0.5,1,45,16,2,25181,39059,363675,13,stable
CUST_INC_804,35,Male,Semi-Urban,90139,12168,60840,0.24,4,91,7,1,7082,16678,140966,26,increase
CUST_DEC_4763,64,Male,Urban,78716,64442,1933260,0.83,3,19,34,6,40500,38605,316012,10,decrease
CUST_STB_2812,23,Male,Urban,75415,33068,198408,0.41,1,62,25,2,44807,16921,344085,16,stable
CUST_INC_3604,44,Female,Rural,70772,12125,48500,0.29,4,86,2,1,14722,22635,185794,28,increase
CUST_INC_2269,23,Female,Urban,129775,15917,31834,0.14,3,92,8,1,36367,33448,113240,27,increase
CUST_DEC_176,40,Female,Urban,62112,44282,841358,0.85,4,26,87,4,17042,29458,181551,12,decrease
CUST_STB_11590,64,Male,Rural,44266,16539,181929,0.49,4,46,12,2,32223,19737,74107,22,stable
CUST_DEC_1947,51,Female,Rural,75586,53199,1915164,1.0,2,40,76,7,14315,25714,101926,8,decrease
CUST_STB_9340,54,Male,Semi-Urban,82863,41390,248340,0.43,1,46,21,1,47086,37895,134390,16,stable
CUST_RND_1185,40,Male,Urban,78827,94568,66208,0.16,5,46,39,6,45509,576,173630,2,decrease
CUST_DEC_3952,25,Male,Urban,64584,63129,2272644,0.95,3,35,47,7,43798,28833,331527,10,decrease
CUST_INC_1648,57,Male,Urban,138134,18148,36296,0.29,1,87,9,0,47442,29296,128308,25,increase
CUST_STB_11775,24,Female,Semi-Urban,94041,36422,582752,0.47,4,50,13,2,11463,739,65425,21,stable
CUST_STB_1931,55,Male,Rural,32452,13430,201450,0.41,3,45,26,2,13373,30283,130908,14,stable
CUST_DEC_4790,63,Male,Semi-Urban,56220,52765,1055300,0.75,3,27,89,6,33934,5682,81681,11,decrease
CUST_STB_198,25,Male,Urban,70111,30768,492288,0.47,1,57,17,1,12788,28082,163936,18,stable
CUST_STB_7778,42,Male,Rural,24026,9089,127246,0.49,2,48,28,2,26933,33081,142842,24,stable
CUST_DEC_596,63,Female,Semi-Urban,69835,38877,894171,0.82,1,42,71,7,35331,37676,135724,6,decrease
CUST_STB_8005,42,Female,Urban,63513,28940,463040,0.45,4,47,22,2,11550,43504,176401,17,stable
CUST_STB_2328,63,Female,Urban,110635,39133,391330,0.48,2,51,22,1,43474,44449,122319,12,stable
CUST_STB_4390,62,Female,Urban,119480,54003,486027,0.43,3,54,22,1,39685,10269,158594,18,stable
CUST_RND_1343,60,Male,Urban,117142,42114,364255,0.06,3,93,5,0,79655,33640,284935,2,stable
CUST_STB_12689,39,Male,Semi-Urban,60179,21388,213880,0.49,3,45,19,1,44238,25599,71932,13,stable
CUST_DEC_1883,42,Male,Semi-Urban,50941,37731,792351,0.77,3,10,37,4,15875,16892,89981,7,decrease
CUST_STB_11448,52,Male,Semi-Urban,50273,17746,319428,0.46,1,46,17,1,17589,47363,231958,12,stable
CUST_STB_203,45,Male,Semi-Urban,95119,38232,382320,0.44,4,62,29,2,32935,33453,101214,15,stable
CUST_DEC_1175,25,Male,Rural,65591,46482,883158,0.8,2,0,80,5,29679,2096,122436,11,decrease
CUST_STB_4932,62,Female,Urban,137197,52900,846400,0.49,3,61,27,1,39578,7914,201428,24,stable
CUST_DEC_3200,41,Male,Rural,42478,40404,727272,0.98,2,22,56,7,23009,11238,79355,11,decrease
CUST_STB_5792,54,Female,Urban,113463,42277,549601,0.5,2,62,13,1,43911,45369,184127,19,stable
CUST_INC_4652,35,Female,Urban,62537,4321,21605,0.26,2,86,3,0,31870,32345,242151,26,increase
CUST_DEC_2837,40,Female,Urban,121068,108188,2812888,0.82,2,8,62,6,5271,13202,362764,7,decrease
CUST_DEC_2914,46,Female,Urban,92322,85346,1365536,0.93,4,46,43,5,9312,44526,355053,12,decrease
CUST_INC_510,43,Male,Rural,61501,6962,34810,0.23,1,94,3,1,7858,12607,185989,35,increase
CUST_DEC_4193,62,Female,Semi-Urban,67308,37251,484263,0.76,3,40,63,7,24510,43595,122290,6,decrease
CUST_STB_7393,57,Male,Rural,67067,27158,380212,0.41,3,47,22,1,17334,31957,62188,16,stable
CUST_STB_5856,53,Female,Semi-Urban,45052,17601,281616,0.42,1,57,16,2,41052,41303,207878,21,stable
CUST_RND_549,29,Female,Urban,138685,51863,368736,0.15,3,39,21,5,85685,62815,87688,20,decrease
CUST_STB_855,27,Female,Semi-Urban,55990,27230,490140,0.45,4,46,19,2,19184,27114,82015,18,stable
CUST_INC_438,60,Female,Rural,76557,1703,13624,0.18,1,94,6,1,42481,2284,64824,31,increase
CUST_INC_1116,61,Male,Rural,24849,4780,9560,0.14,3,93,5,1,37402,13831,103471,30,increase
CUST_STB_4738,56,Female,Semi-Urban,66525,30638,551484,0.45,1,61,21,2,46197,49005,104877,20,stable
CUST_INC_3643,40,Male,Semi-Urban,39348,4846,9692,0.27,3,96,1,1,44847,22209,71749,36,increase
CUST_DEC_1361,56,Male,Rural,67387,54216,1572264,0.97,2,5,58,3,9204,28551,175194,10,decrease
CUST_STB_1637,30,Male,Rural,52525,21490,300860,0.42,3,62,25,1,40608,46205,79030,16,stable
CUST_DEC_4945,59,Male,Urban,61181,43574,522888,0.92,3,33,71,6,45681,42832,185386,6,decrease
CUST_DEC_5219,62,Female,Urban,77932,71869,2084201,0.89,2,15,56,5,26916,9310,227370,8,decrease
CUST_STB_11650,29,Male,Urban,61119,22850,365600,0.43,4,59,18,1,23482,40639,197533,19,stable
CUST_DEC_1246,54,Female,Urban,73374,66947,1338940,0.71,3,40,83,6,7184,20710,292260,11,decrease
CUST_INC_4236,26,Male,Urban,45568,3928,31424,0.29,1,98,4,0,14051,20221,258143,30,increase
CUST_STB_6586,53,Female,Rural,25362,11417,171255,0.43,2,55,28,2,33949,10574,53928,12,stable
CUST_INC_369,61,Female,Semi-Urban,76499,12471,62355,0.16,2,93,5,0,15727,42113,171084,30,increase
CUST_INC_4798,21,Female,Urban,143197,11710,58550,0.24,2,90,2,1,32498,20362,315421,35,increase
CUST_DEC_2897,42,Female,Urban,86685,77747,1943675,0.78,3,17,48,7,36350,44969,283976,8,decrease
CUST_DEC_1428,53,Male,Semi-Urban,55931,43338,693408,0.94,2,28,59,4,7851,45763,74120,9,decrease
CUST_STB_3305,43,Female,Urban,59612,23271,162897,0.47,1,50,17,2,8950,19042,225245,21,stable
CUST_INC_4440,48,Male,Urban,144420,2576,5152,0.12,1,95,4,0,25230,9064,288089,34,increase
CUST_STB_7995,22,Female,Rural,38760,17269,241766,0.47,1,60,10,1,9672,37296,113854,13,stable
CUST_STB_1999,33,Female,Urban,68842,31249,312490,0.46,2,48,26,1,33299,43237,334494,12,stable
CUST_STB_664,37,Male,Semi-Urban,29055,12620,138820,0.47,3,53,15,1,18280,24118,100670,15,stable
CUST_INC_106,61,Male,Urban,95120,4226,8452,0.25,3,93,3,0,46351,33506,142579,24,increase
CUST_STB_3749,52,Female,Urban,121547,60087,480696,0.41,2,50,22,2,32136,3672,218429,22,stable
CUST_DEC_2078,53,Female,Urban,95312,53064,1273536,0.73,2,37,76,4,23882,23280,107782,10,decrease
CUST_STB_5531,26,Male,Semi-Urban,40072,17693,247702,0.48,2,55,23,2,40876,33232,138431,13,stable
CUST_DEC_3240,50,Female,Urban,104965,101485,2435640,0.75,4,38,60,6,44725,26722,258948,11,decrease
CUST_RND_1286,47,Female,Urban,59438,42753,43956,0.88,3,54,78,6,82199,38289,297548,17,stable
CUST_STB_7527,49,Male,Urban,139885,56732,453856,0.48,4,58,29,2,30163,25002,133894,22,stable
CUST_STB_9475,33,Female,Urban,59436,23778,428004,0.4,1,48,24,2,22855,38766,201313,12,stable
CUST_DEC_3529,40,Female,Rural,49509,34069,1226484,0.93,3,22,40,6,37657,37620,121607,7,decrease
CUST_STB_6777,42,Male,Rural,48794,23128,416304,0.45,3,51,18,2,14708,7704,170609,14,stable
CUST_STB_1307,38,Female,Urban,68330,24124,434232,0.46,3,51,10,2,47837,8818,228514,13,stable
CUST_DEC_5057,64,Male,Rural,59573,53725,1181950,0.87,4,26,86,3,28670,37778,180278,10,decrease
CUST_STB_11495,52,Male,Urban,120499,54773,547730,0.45,2,52,29,1,9785,1222,235672,14,stable
CUST_DEC_3257,53,Male,Urban,75080,48276,724140,0.84,1,38,55,5,18312,32135,172442,10,decrease
CUST_INC_2268,50,Male,Rural,46591,4361,17444,0.27,2,98,5,1,18389,39925,59584,25,increase
CUST_STB_10231,50,Female,Urban,92968,39868,358812,0.44,2,45,18,2,48731,20055,356747,12,stable
CUST_INC_4608,45,Male,Rural,64329,3534,17670,0.29,1,90,4,0,12741,35772,145802,25,increase
CUST_DEC_3115,29,Female,Urban,101657,71735,932555,0.88,2,8,40,3,35467,27217,256231,8,decrease
CUST_STB_10174,24,Female,Urban,88785,42019,462209,0.49,1,47,28,1,34882,22325,284977,22,stable
CUST_INC_2718,30,Male,Rural,41027,3800,15200,0.17,2,93,7,1,45846,36002,98764,24,increase
CUST_STB_3628,30,Male,Semi-Urban,33770,15229,106603,0.42,4,58,15,1,19478,29240,194708,14,stable
CUST_INC_492,49,Male,Urban,73176,13861,110888,0.27,4,97,9,1,46450,27210,177084,34,increase
CUST_STB_2694,34,Female,Urban,137607,64806,842478,0.44,1,47,15,2,45645,2545,337764,12,stable
CUST_STB_11253,26,Male,Rural,23933,8380,100560,0.46,4,45,15,1,23383,30860,87379,14,stable
CUST_INC_2873,28,Male,Urban,103322,19503,97515,0.25,1,98,4,1,49521,20977,174398,25,increase
CUST_STB_9790,27,Male,Semi-Urban,99553,35319,211914,0.46,1,56,29,2,20739,21818,240237,22,stable
CUST_STB_10922,61,Male,Urban,140459,69360,1040400,0.4,2,47,19,2,22462,21637,227426,21,stable
CUST_STB_10818,37,Female,Urban,45301,16331,244965,0.46,1,57,28,1,32928,22897,316704,23,stable
CUST_DEC_3580,48,Male,Urban,44048,24735,667845,0.79,2,20,46,5,30503,36872,287586,6,decrease
CUST_DEC_822,36,Female,Rural,45021,29218,438270,0.94,1,38,39,7,29915,21317,135653,6,decrease
CUST_STB_9915,35,Male,Urban,96097,35251,352510,0.44,4,49,15,1,48843,24979,196388,19,stable
CUST_INC_2759,30,Female,Semi-Urban,98661,5358,32148,0.19,2,95,9,0,13447,35645,236421,26,increase
